period,Coal_percentage,Natural_Gas_percentage,Nuclear_percentage,Oil_percentage,Renewable_percentage,internal_health_cost,external_health_cost
2023-10-04T07,13.79%,40.06%,39.31%,0.42%,6.41%,22.43,14.32
2023-10-04T08,13.93%,39.41%,39.74%,0.43%,6.49%,22.50,14.38
2023-10-04T09,13.54%,40.25%,38.89%,0.42%,6.89%,22.19,14.16
2023-10-04T10,13.56%,42.99%,36.18%,0.39%,6.87%,22.59,14.37
2023-10-04T11,14.32%,44.43%,34.80%,0.37%,6.08%,23.62,15.01
2023-10-04T12,14.56%,43.44%,34.23%,0.37%,7.40%,23.73,15.10
2023-10-04T13,14.15%,43.31%,33.47%,0.36%,8.71%,23.24,14.78
2023-10-04T14,13.59%,44.77%,32.11%,0.35%,9.18%,22.83,14.48
2023-10-04T15,13.52%,45.16%,31.13%,0.34%,9.85%,22.79,14.45
2023-10-04T16,13.42%,44.95%,30.18%,0.39%,11.06%,22.73,14.43
2023-10-04T17,13.59%,45.14%,29.24%,0.37%,11.66%,22.92,14.55
2023-10-04T18,13.50%,45.95%,28.52%,0.37%,11.66%,22.94,14.55
2023-10-04T19,14.01%,45.75%,28.09%,0.36%,11.80%,23.46,14.88
2023-10-04T20,14.26%,45.84%,27.85%,0.35%,11.69%,23.74,15.07
2023-10-04T21,14.24%,46.67%,28.07%,0.55%,10.48%,24.22,15.45
2023-10-04T22,14.45%,47.67%,28.51%,0.57%,8.81%,24.64,15.71
2023-10-04T23,14.33%,48.74%,28.60%,0.57%,7.76%,24.68,15.73
2023-10-05T00,14.78%,47.30%,29.50%,0.59%,7.83%,24.98,15.96
2023-10-05T01,14.97%,46.61%,31.01%,0.53%,6.87%,24.99,15.95
2023-10-05T02,14.46%,45.85%,33.43%,0.48%,5.78%,24.20,15.42
2023-10-05T03,14.25%,44.59%,34.87%,0.38%,5.91%,23.58,14.99
2023-10-05T04,14.65%,41.74%,36.63%,0.39%,6.59%,23.61,15.06
2023-10-05T05,12.69%,43.28%,37.88%,0.36%,5.79%,21.60,13.70
2023-10-05T06,12.12%,43.01%,39.10%,0.36%,5.41%,20.93,13.26
2023-10-05T07,11.53%,43.21%,39.81%,0.37%,5.08%,20.32,12.86
2023-10-05T08,11.51%,43.01%,39.81%,0.37%,5.30%,20.27,12.83
2023-10-05T09,11.80%,43.73%,38.95%,0.36%,5.16%,20.69,13.09
2023-10-05T10,12.82%,45.60%,36.69%,0.41%,4.47%,22.22,14.09
2023-10-05T11,13.85%,46.00%,35.46%,0.40%,4.30%,23.40,14.86
2023-10-05T12,14.28%,45.26%,34.45%,0.40%,5.61%,23.76,15.11
2023-10-05T13,13.01%,45.34%,34.45%,0.40%,6.79%,22.37,14.19
2023-10-05T14,12.67%,45.22%,33.37%,0.50%,8.24%,22.15,14.09
2023-10-05T15,12.41%,45.56%,33.14%,0.41%,8.47%,21.75,13.79
2023-10-05T16,13.12%,45.85%,32.47%,0.38%,8.18%,22.52,14.28
2023-10-05T17,12.83%,45.39%,31.99%,0.37%,9.43%,22.11,14.01
2023-10-05T18,12.64%,45.85%,31.63%,0.37%,9.52%,21.96,13.90
2023-10-05T19,13.00%,46.25%,31.20%,0.43%,9.12%,22.54,14.30
2023-10-05T20,12.94%,45.86%,30.97%,0.43%,9.81%,22.41,14.22
2023-10-05T21,13.32%,46.00%,31.06%,0.42%,9.18%,22.86,14.51
2023-10-05T22,13.69%,47.04%,31.13%,0.43%,7.70%,23.45,14.89
2023-10-05T23,13.79%,47.03%,30.97%,0.42%,7.79%,23.53,14.94
2023-10-06T00,14.26%,46.33%,31.71%,0.43%,7.27%,23.97,15.24
2023-10-06T01,14.44%,44.74%,33.12%,0.37%,7.33%,23.81,15.14
2023-10-06T02,14.08%,44.41%,34.31%,0.32%,6.88%,23.26,14.76
2023-10-06T03,13.68%,41.94%,36.61%,0.35%,7.42%,22.47,14.29
2023-10-06T04,13.94%,42.70%,36.57%,0.35%,6.44%,22.89,14.55
2023-10-06T05,11.39%,41.87%,39.71%,0.38%,6.66%,19.97,12.65
2023-10-06T06,10.69%,41.58%,40.58%,0.38%,6.77%,19.15,12.12
2023-10-06T07,10.74%,40.46%,41.26%,0.39%,7.16%,19.04,12.07
2023-10-06T08,10.59%,41.17%,40.94%,0.39%,6.92%,18.99,12.03
2023-10-06T09,10.93%,42.35%,40.19%,0.38%,6.15%,19.54,12.37
2023-10-06T10,10.66%,42.77%,38.12%,0.37%,8.08%,19.27,12.18
2023-10-06T11,11.31%,44.74%,36.24%,0.35%,7.36%,20.28,12.80
2023-10-06T12,12.68%,45.01%,35.25%,0.41%,6.65%,21.96,13.94
2023-10-06T13,12.55%,44.89%,34.95%,0.43%,7.18%,21.84,13.86
2023-10-06T14,12.23%,45.30%,34.54%,0.50%,7.43%,21.67,13.77
2023-10-06T15,12.09%,45.86%,33.71%,0.55%,7.79%,21.69,13.80
2023-10-06T16,12.11%,45.30%,32.80%,0.58%,9.20%,21.68,13.81
2023-10-06T17,11.89%,44.47%,32.48%,0.61%,10.56%,21.35,13.62
2023-10-06T18,12.03%,43.63%,32.25%,0.66%,11.42%,21.49,13.74
2023-10-06T19,11.87%,42.38%,32.42%,0.82%,12.51%,21.40,13.76
2023-10-06T20,11.38%,42.44%,32.34%,0.96%,12.88%,21.12,13.63
2023-10-06T21,11.38%,42.77%,32.41%,0.85%,12.59%,20.97,13.48
2023-10-06T22,11.28%,43.71%,32.68%,0.87%,11.47%,21.04,13.53
2023-10-06T23,11.09%,43.95%,32.68%,0.90%,11.37%,20.92,13.46
2023-10-07T00,10.68%,43.95%,33.62%,0.87%,10.89%,20.40,13.10
2023-10-07T01,10.86%,43.52%,34.57%,0.88%,10.17%,20.56,13.22
2023-10-07T02,10.83%,42.14%,36.81%,0.80%,9.42%,20.17,12.95
2023-10-07T03,10.72%,40.74%,38.30%,0.94%,9.30%,20.08,12.97
2023-10-07T04,12.35%,41.90%,38.54%,0.37%,6.84%,21.02,13.35
2023-10-07T05,9.61%,39.22%,40.80%,0.29%,10.08%,17.41,10.97
2023-10-07T06,9.57%,38.43%,41.29%,0.29%,10.42%,17.24,10.88
2023-10-07T07,9.44%,37.63%,41.93%,0.30%,10.70%,16.99,10.72
2023-10-07T08,9.01%,38.15%,41.80%,0.30%,10.74%,16.59,10.45
2023-10-07T09,8.85%,38.14%,41.91%,0.30%,10.81%,16.41,10.34
2023-10-07T10,8.93%,40.15%,40.98%,0.29%,9.65%,16.80,10.56
2023-10-07T11,9.10%,41.36%,40.55%,0.33%,8.66%,17.25,10.86
2023-10-07T12,9.09%,42.78%,38.50%,0.33%,9.30%,17.47,10.98
2023-10-07T13,9.07%,44.07%,37.59%,0.47%,8.80%,17.91,11.30
2023-10-07T14,8.55%,42.90%,37.19%,0.47%,10.89%,17.14,10.81
2023-10-07T15,8.41%,42.76%,36.88%,0.54%,11.41%,17.09,10.81
2023-10-07T16,8.50%,41.45%,37.17%,0.55%,12.34%,16.99,10.77
2023-10-07T17,8.54%,40.74%,37.27%,0.43%,13.03%,16.72,10.55
2023-10-07T18,8.63%,39.56%,37.64%,0.37%,13.79%,16.53,10.42
2023-10-07T19,8.55%,38.49%,38.03%,0.37%,14.56%,16.26,10.26
2023-10-07T20,8.28%,38.08%,38.23%,0.38%,15.03%,15.92,10.04
2023-10-07T21,8.16%,40.16%,37.82%,0.37%,13.48%,16.10,10.13
2023-10-07T22,8.50%,41.42%,37.54%,0.36%,12.19%,16.64,10.46
2023-10-07T23,8.69%,42.75%,36.93%,0.35%,11.28%,17.06,10.72
2023-10-08T00,9.11%,43.43%,37.48%,0.36%,9.62%,17.64,11.09
2023-10-08T01,9.19%,43.62%,38.24%,0.27%,8.69%,17.59,11.01
2023-10-08T02,9.42%,43.81%,38.93%,0.28%,7.55%,17.90,11.22
2023-10-08T03,9.59%,42.35%,40.38%,0.30%,7.39%,17.89,11.24
2023-10-08T04,10.35%,39.54%,39.96%,0.32%,9.84%,18.33,11.59
2023-10-08T05,9.96%,38.84%,43.48%,0.32%,7.39%,17.80,11.25
2023-10-08T06,9.77%,38.71%,43.69%,0.32%,7.50%,17.57,11.10
2023-10-08T07,9.38%,39.19%,44.03%,0.31%,7.09%,17.18,10.83
2023-10-08T08,9.46%,38.75%,44.61%,0.32%,6.87%,17.22,10.87
2023-10-08T09,9.44%,39.35%,44.26%,0.32%,6.64%,17.30,10.91
2023-10-08T10,9.70%,39.46%,43.56%,0.32%,6.95%,17.60,11.11
2023-10-08T11,9.63%,41.40%,42.34%,0.31%,6.32%,17.81,11.22
2023-10-08T12,9.29%,41.33%,41.36%,0.30%,7.72%,17.41,10.95
2023-10-08T13,9.11%,40.15%,40.46%,0.30%,9.98%,17.01,10.70
2023-10-08T14,8.90%,39.93%,39.61%,0.29%,11.28%,16.72,10.51
2023-10-08T15,8.81%,40.22%,39.09%,0.29%,11.60%,16.66,10.47
2023-10-08T16,8.83%,39.95%,39.12%,0.28%,11.81%,16.64,10.46
2023-10-08T17,8.93%,40.79%,38.72%,0.28%,11.29%,16.88,10.60
2023-10-08T18,8.89%,41.01%,38.92%,0.28%,10.89%,16.88,10.60
2023-10-08T19,8.99%,40.38%,39.45%,0.28%,10.90%,16.88,10.60
2023-10-08T20,9.13%,40.87%,39.19%,0.28%,10.53%,17.12,10.76
2023-10-08T21,8.78%,42.87%,38.36%,0.27%,9.72%,17.03,10.66
2023-10-08T22,8.90%,44.50%,37.69%,0.27%,8.64%,17.40,10.88
2023-10-08T23,9.10%,46.06%,36.56%,0.33%,7.95%,17.99,11.27
2023-10-09T00,9.38%,46.03%,36.91%,0.33%,7.35%,18.30,11.47
2023-10-09T01,9.71%,44.95%,38.45%,0.35%,6.54%,18.53,11.65
2023-10-09T02,10.16%,44.54%,39.78%,0.29%,5.23%,18.86,11.85
2023-10-09T03,10.15%,42.83%,41.02%,0.30%,5.69%,18.60,11.71
2023-10-09T04,9.72%,40.27%,42.21%,0.31%,7.48%,17.74,11.18
2023-10-09T05,10.31%,41.09%,42.25%,0.31%,6.03%,18.53,11.69
2023-10-09T06,10.56%,40.94%,42.55%,0.32%,5.63%,18.78,11.87
2023-10-09T07,10.37%,40.88%,42.99%,0.31%,5.44%,18.55,11.71
2023-10-09T08,10.62%,42.35%,41.65%,0.31%,5.07%,19.06,12.02
2023-10-09T09,10.66%,43.34%,40.65%,0.32%,5.02%,19.29,12.16
2023-10-09T10,10.14%,44.67%,38.11%,0.30%,6.77%,18.89,11.87
2023-10-09T11,9.99%,47.41%,35.42%,0.28%,6.89%,19.11,11.97
2023-10-09T12,10.41%,46.98%,34.69%,0.28%,7.65%,19.50,12.22
2023-10-09T13,10.20%,45.67%,35.29%,0.27%,8.57%,19.05,11.95
2023-10-09T14,10.20%,45.12%,34.96%,0.28%,9.43%,18.98,11.92
2023-10-09T15,10.15%,45.02%,35.00%,0.28%,9.56%,18.91,11.87
2023-10-09T16,10.31%,43.68%,35.29%,0.28%,10.44%,18.86,11.86
2023-10-09T17,10.28%,43.27%,35.17%,0.24%,11.03%,18.70,11.75
2023-10-09T18,10.85%,42.85%,35.18%,0.25%,10.87%,19.29,12.14
2023-10-09T19,10.33%,42.74%,35.49%,0.24%,11.20%,18.68,11.74
2023-10-09T20,10.06%,43.80%,35.10%,0.25%,10.80%,18.55,11.64
2023-10-09T21,10.50%,43.51%,34.88%,0.30%,10.81%,19.10,12.03
2023-10-09T22,10.69%,44.73%,33.95%,0.30%,10.32%,19.50,12.27
2023-10-09T23,11.35%,45.73%,33.40%,0.29%,9.24%,20.37,12.83
2023-10-10T00,11.84%,45.85%,33.83%,0.30%,8.18%,20.97,13.22
2023-10-10T01,12.25%,45.12%,35.25%,0.27%,7.11%,21.25,13.41
2023-10-10T02,12.40%,44.72%,36.65%,0.26%,5.97%,21.33,13.46
2023-10-10T03,12.45%,44.15%,37.75%,0.27%,5.38%,21.31,13.46
2023-10-10T04,10.20%,41.29%,42.11%,0.31%,6.09%,18.43,11.63
2023-10-10T05,10.71%,43.28%,39.65%,0.29%,6.08%,19.26,12.13
2023-10-10T06,10.48%,42.84%,40.37%,0.29%,6.02%,18.95,11.93
2023-10-10T07,10.39%,43.39%,40.06%,0.28%,5.88%,18.92,11.90
2023-10-10T08,10.53%,43.48%,40.01%,0.29%,5.69%,19.11,12.03
2023-10-10T09,10.28%,44.89%,38.90%,0.28%,5.65%,19.04,11.96
2023-10-10T10,9.50%,44.93%,36.49%,0.26%,8.81%,18.14,11.36
2023-10-10T11,9.94%,46.16%,34.91%,0.32%,8.67%,18.93,11.88
2023-10-10T12,10.22%,46.13%,34.17%,0.31%,9.16%,19.22,12.07
2023-10-10T13,9.89%,45.31%,34.90%,0.34%,9.57%,18.76,11.79
2023-10-10T14,9.81%,45.26%,34.77%,0.34%,9.82%,18.67,11.73
2023-10-10T15,9.75%,43.47%,34.53%,0.33%,11.92%,18.31,11.52
2023-10-10T16,9.69%,41.58%,34.53%,0.32%,13.88%,17.93,11.29
2023-10-10T17,9.80%,42.75%,34.36%,0.54%,12.55%,18.64,11.83
2023-10-10T18,9.95%,42.58%,34.70%,0.48%,12.30%,18.66,11.82
2023-10-10T19,9.87%,43.07%,34.87%,0.36%,11.82%,18.43,11.62
2023-10-10T20,9.85%,42.95%,34.86%,0.36%,11.99%,18.38,11.58
2023-10-10T21,9.83%,44.13%,34.56%,0.35%,11.13%,18.53,11.66
2023-10-10T22,10.40%,45.83%,34.65%,0.31%,8.80%,19.37,12.18
2023-10-10T23,10.83%,47.38%,33.80%,0.30%,7.68%,20.08,12.61
2023-10-11T00,11.61%,46.85%,34.10%,0.31%,7.14%,20.87,13.15
2023-10-11T01,11.83%,46.47%,35.20%,0.25%,6.25%,20.95,13.18
2023-10-11T02,12.13%,45.39%,36.82%,0.27%,5.39%,21.15,13.33
2023-10-11T03,12.28%,44.59%,38.56%,0.28%,4.28%,21.21,13.39
2023-10-11T04,11.38%,42.31%,39.81%,0.28%,6.21%,19.85,12.54
2023-10-11T05,11.92%,43.64%,40.05%,0.29%,4.10%,20.67,13.05
2023-10-11T06,11.07%,43.88%,40.65%,0.29%,4.11%,19.77,12.46
2023-10-11T07,10.77%,43.84%,40.96%,0.29%,4.14%,19.42,12.23
2023-10-11T08,11.21%,43.69%,40.81%,0.30%,4.00%,19.90,12.55
2023-10-11T09,10.74%,44.53%,39.92%,0.29%,4.52%,19.51,12.28
2023-10-11T10,10.89%,44.84%,37.05%,0.27%,6.95%,19.68,12.38
2023-10-11T11,11.42%,46.22%,35.04%,0.26%,7.05%,20.47,12.87
2023-10-11T12,11.28%,46.22%,34.64%,0.25%,7.60%,20.31,12.76
2023-10-11T13,11.25%,45.33%,34.76%,0.32%,8.33%,20.26,12.77
2023-10-11T14,11.15%,44.53%,35.20%,0.30%,8.82%,19.98,12.59
2023-10-11T15,10.81%,44.89%,35.02%,0.25%,9.03%,19.57,12.30
2023-10-11T16,11.00%,44.15%,35.30%,0.35%,9.19%,19.85,12.53
2023-10-11T17,10.80%,43.27%,35.84%,0.35%,9.74%,19.49,12.31
2023-10-11T18,11.09%,44.44%,35.53%,0.28%,8.65%,19.87,12.51
2023-10-11T19,11.97%,44.36%,35.66%,0.28%,7.73%,20.83,13.15
2023-10-11T20,11.70%,44.54%,35.79%,0.29%,7.68%,20.57,12.97
2023-10-11T21,10.89%,45.02%,35.26%,0.28%,8.56%,19.72,12.40
2023-10-11T22,11.45%,46.72%,34.77%,0.35%,6.70%,20.75,13.09
2023-10-11T23,12.08%,46.39%,34.27%,0.28%,6.98%,21.26,13.40
2023-10-12T00,11.71%,45.62%,34.62%,0.28%,7.78%,20.73,13.06
2023-10-12T01,11.64%,45.19%,35.37%,0.27%,7.53%,20.57,12.96
2023-10-12T02,11.54%,43.67%,37.43%,0.27%,7.09%,20.22,12.75
2023-10-12T03,11.71%,42.49%,38.46%,0.27%,7.06%,20.24,12.78
2023-10-12T04,11.46%,44.52%,39.54%,0.29%,4.20%,20.29,12.79
2023-10-12T05,10.90%,41.64%,39.99%,0.29%,7.19%,19.22,12.13
2023-10-12T06,10.71%,41.32%,40.89%,0.30%,6.78%,18.97,11.98
2023-10-12T07,10.38%,41.18%,40.86%,0.29%,7.28%,18.59,11.72
2023-10-12T08,10.96%,42.80%,40.45%,0.30%,5.50%,19.49,12.29
2023-10-12T09,10.69%,43.19%,39.77%,0.29%,6.06%,19.23,12.11
2023-10-12T10,10.44%,45.20%,37.28%,0.34%,6.74%,19.38,12.20
2023-10-12T11,10.85%,46.50%,35.13%,0.31%,7.20%,19.98,12.56
2023-10-12T12,11.98%,47.40%,33.93%,0.33%,6.36%,21.40,13.49
2023-10-12T13,12.02%,46.61%,34.39%,0.56%,6.41%,21.75,13.83
2023-10-12T14,11.75%,45.23%,34.71%,0.58%,7.73%,21.27,13.54
2023-10-12T15,11.83%,44.89%,34.69%,0.58%,8.00%,21.31,13.57
2023-10-12T16,11.46%,44.76%,34.93%,0.56%,8.30%,20.83,13.25
2023-10-12T17,11.14%,45.27%,34.44%,0.57%,8.59%,20.57,13.07
2023-10-12T18,10.71%,44.85%,34.52%,0.55%,9.37%,19.99,12.69
2023-10-12T19,10.37%,44.39%,34.44%,0.54%,10.25%,19.54,12.40
2023-10-12T20,9.81%,43.79%,33.73%,0.53%,12.14%,18.80,11.92
2023-10-12T21,10.11%,44.09%,33.49%,0.54%,11.77%,19.20,12.18
2023-10-12T22,10.63%,45.17%,33.54%,0.52%,10.14%,19.92,12.63
2023-10-12T23,10.62%,45.47%,32.81%,0.54%,10.55%,19.98,12.67
2023-10-13T00,10.71%,44.87%,33.30%,0.55%,10.57%,20.01,12.70
2023-10-13T01,11.05%,44.31%,34.49%,0.56%,9.58%,20.32,12.92
2023-10-13T02,11.56%,42.59%,36.23%,0.60%,9.02%,20.69,13.20
2023-10-13T03,11.30%,41.39%,37.86%,0.26%,9.19%,19.58,12.36
2023-10-13T04,11.44%,41.75%,38.79%,0.28%,7.74%,19.82,12.52
2023-10-13T05,9.99%,40.39%,39.82%,0.28%,9.52%,18.00,11.34
2023-10-13T06,9.72%,40.15%,40.28%,0.28%,9.56%,17.67,11.13
2023-10-13T07,9.51%,40.36%,40.57%,0.28%,9.29%,17.46,10.99
2023-10-13T08,9.56%,39.84%,40.93%,0.29%,9.37%,17.45,10.99
2023-10-13T09,9.99%,40.40%,39.40%,0.35%,9.87%,18.13,11.46
2023-10-13T10,9.38%,42.56%,37.53%,0.35%,10.19%,17.77,11.19
2023-10-13T11,9.82%,44.06%,35.10%,0.33%,10.70%,18.46,11.61
2023-10-13T12,9.52%,44.86%,34.49%,0.31%,10.81%,18.24,11.44
2023-10-13T13,9.60%,43.74%,34.13%,0.31%,12.23%,18.14,11.39
2023-10-13T14,9.42%,43.26%,33.74%,0.45%,13.13%,18.13,11.45
2023-10-13T15,9.51%,43.12%,34.13%,0.42%,12.83%,18.15,11.46
2023-10-13T16,9.68%,42.72%,34.00%,0.43%,13.17%,18.29,11.56
2023-10-13T17,9.91%,42.92%,34.16%,0.43%,12.57%,18.59,11.76
2023-10-13T18,10.66%,42.96%,34.00%,0.55%,11.83%,19.64,12.49
2023-10-13T19,10.96%,43.18%,34.18%,0.55%,11.12%,20.01,12.73
2023-10-13T20,10.10%,42.56%,34.25%,0.53%,12.56%,18.92,12.02
2023-10-13T21,9.96%,44.16%,33.79%,0.53%,11.56%,19.02,12.06
2023-10-13T22,10.14%,44.84%,34.09%,0.53%,10.40%,19.33,12.25
2023-10-13T23,10.79%,45.01%,33.77%,0.55%,9.88%,20.12,12.78
2023-10-14T00,11.08%,45.17%,34.38%,0.54%,8.83%,20.44,12.98
2023-10-14T01,11.48%,43.41%,35.31%,0.58%,9.22%,20.68,13.18
2023-10-14T02,11.77%,43.23%,36.79%,0.58%,7.63%,20.98,13.38
2023-10-14T03,11.79%,42.10%,37.98%,0.34%,7.80%,20.37,12.90
2023-10-14T04,10.57%,40.90%,38.91%,0.27%,9.35%,18.71,11.80
2023-10-14T05,11.18%,39.67%,41.99%,0.30%,6.86%,19.24,12.18
2023-10-14T06,10.07%,41.36%,41.60%,0.30%,6.67%,18.28,11.52
2023-10-14T07,10.21%,41.46%,41.53%,0.30%,6.51%,18.44,11.62
2023-10-14T08,10.34%,40.89%,42.14%,0.31%,6.32%,18.52,11.69
2023-10-14T09,10.06%,40.99%,42.17%,0.39%,6.39%,18.37,11.62
2023-10-14T10,10.01%,40.66%,41.41%,0.40%,7.53%,18.27,11.56
2023-10-14T11,9.72%,40.66%,40.98%,0.38%,8.27%,17.92,11.32
2023-10-14T12,10.07%,42.46%,38.68%,0.36%,8.43%,18.57,11.72
2023-10-14T13,10.06%,43.61%,37.40%,0.35%,8.59%,18.70,11.78
2023-10-14T14,9.74%,44.27%,36.77%,0.37%,8.85%,18.49,11.64
2023-10-14T15,9.68%,44.08%,35.92%,0.60%,9.72%,18.82,11.95
2023-10-14T16,9.84%,43.89%,35.23%,0.58%,10.46%,18.94,12.03
2023-10-14T17,9.91%,44.07%,35.01%,0.42%,10.59%,18.75,11.83
2023-10-14T18,9.88%,43.76%,35.35%,0.42%,10.58%,18.67,11.79
2023-10-14T19,10.04%,42.68%,36.33%,0.41%,10.54%,18.65,11.78
2023-10-14T20,9.75%,42.79%,35.59%,0.41%,11.46%,18.34,11.58
2023-10-14T21,9.39%,42.27%,35.45%,0.40%,12.49%,17.86,11.27
2023-10-14T22,9.34%,42.48%,35.03%,0.40%,12.75%,17.82,11.24
2023-10-14T23,10.33%,42.71%,34.53%,0.41%,12.02%,18.98,12.00
2023-10-15T00,10.18%,43.81%,35.17%,0.42%,10.42%,19.00,12.01
2023-10-15T01,10.26%,44.10%,35.96%,0.43%,9.25%,19.16,12.11
2023-10-15T02,10.13%,44.10%,36.81%,0.44%,8.52%,19.03,12.02
2023-10-15T03,10.28%,41.20%,38.84%,0.38%,9.29%,18.63,11.79
2023-10-15T04,11.60%,41.58%,39.84%,0.28%,6.69%,19.99,12.64
2023-10-15T05,9.91%,40.38%,40.93%,0.12%,8.66%,17.61,11.02
2023-10-15T06,9.71%,40.38%,41.57%,0.12%,8.22%,17.39,10.88
2023-10-15T07,9.36%,40.77%,41.46%,0.11%,8.30%,17.04,10.63
2023-10-15T08,9.55%,39.99%,41.89%,0.11%,8.46%,17.14,10.72
2023-10-15T09,9.24%,40.48%,41.56%,0.11%,8.60%,16.88,10.53
2023-10-15T10,9.20%,40.16%,41.53%,0.11%,9.00%,16.77,10.47
2023-10-15T11,9.58%,41.42%,40.11%,0.11%,8.78%,17.38,10.85
2023-10-15T12,9.97%,40.90%,39.78%,0.19%,9.15%,17.89,11.23
2023-10-15T13,9.85%,39.94%,39.49%,0.22%,10.51%,17.65,11.10
2023-10-15T14,9.93%,39.74%,38.54%,0.15%,11.63%,17.60,11.04
2023-10-15T15,9.63%,40.07%,37.68%,0.12%,12.49%,17.26,10.80
2023-10-15T16,9.40%,41.05%,36.93%,0.09%,12.53%,17.10,10.66
2023-10-15T17,9.49%,41.32%,36.78%,0.13%,12.27%,17.31,10.82
2023-10-15T18,9.82%,40.21%,37.52%,0.15%,12.30%,17.54,10.99
2023-10-15T19,9.71%,41.01%,36.96%,0.18%,12.15%,17.60,11.03
2023-10-15T20,9.47%,40.41%,37.27%,0.24%,12.62%,17.34,10.89
2023-10-15T21,9.16%,42.66%,35.88%,0.25%,12.06%,17.37,10.88
2023-10-15T22,9.42%,43.69%,35.63%,0.37%,10.89%,18.06,11.37
2023-10-15T23,10.48%,45.17%,34.23%,0.48%,9.64%,19.66,12.44
2023-10-16T00,10.16%,45.14%,34.36%,0.61%,9.74%,19.54,12.41
2023-10-16T01,10.19%,44.11%,35.55%,0.61%,9.54%,19.41,12.35
2023-10-16T02,10.07%,43.28%,36.97%,0.59%,9.09%,19.11,12.15
2023-10-16T03,10.04%,42.70%,38.13%,0.51%,8.61%,18.85,11.96
2023-10-16T04,10.05%,41.84%,39.65%,0.11%,8.35%,17.98,11.24
2023-10-16T05,10.21%,41.19%,40.06%,0.26%,8.29%,18.33,11.54
2023-10-16T06,9.56%,41.69%,40.56%,0.27%,7.92%,17.71,11.12
2023-10-16T07,9.47%,41.88%,40.78%,0.27%,7.60%,17.63,11.07
2023-10-16T08,9.65%,41.71%,40.52%,0.26%,7.86%,17.80,11.18
2023-10-16T09,9.28%,43.38%,38.88%,0.33%,8.13%,17.77,11.17
2023-10-16T10,8.60%,45.73%,35.89%,0.31%,9.47%,17.34,10.84
2023-10-16T11,8.46%,48.69%,33.10%,0.28%,9.47%,17.60,10.95
2023-10-16T12,9.38%,48.49%,32.77%,0.46%,8.90%,18.93,11.90
2023-10-16T13,9.42%,47.84%,33.02%,0.47%,9.25%,18.89,11.89
2023-10-16T14,9.54%,47.57%,33.21%,0.49%,9.19%,19.01,11.98
2023-10-16T15,9.62%,47.91%,32.76%,0.70%,9.02%,19.53,12.40
2023-10-16T16,9.87%,48.26%,32.55%,0.71%,8.62%,19.89,12.63
2023-10-16T17,9.65%,49.21%,32.85%,0.51%,7.78%,19.44,12.24
2023-10-16T18,9.25%,49.20%,33.22%,0.52%,7.81%,19.00,11.96
2023-10-16T19,9.14%,49.14%,33.57%,0.55%,7.60%,18.93,11.93
2023-10-16T20,9.03%,49.16%,33.62%,0.53%,7.66%,18.77,11.81
2023-10-16T21,8.78%,49.69%,33.27%,0.52%,7.74%,18.55,11.65
2023-10-16T22,9.08%,50.10%,32.80%,0.53%,7.48%,18.98,11.94
2023-10-16T23,9.22%,51.12%,31.92%,0.58%,7.16%,19.38,12.20
2023-10-17T00,9.65%,50.97%,32.45%,0.57%,6.36%,19.81,12.49
2023-10-17T01,10.00%,50.82%,33.38%,0.55%,5.25%,20.14,12.70
2023-10-17T02,10.53%,49.43%,35.80%,0.57%,3.68%,20.55,12.99
2023-10-17T03,10.69%,48.24%,37.19%,0.24%,3.65%,19.94,12.48
2023-10-17T04,10.28%,42.30%,38.77%,0.25%,8.41%,18.56,11.67
2023-10-17T05,10.89%,45.14%,40.07%,0.26%,3.64%,19.72,12.39
2023-10-17T06,11.06%,45.39%,39.84%,0.26%,3.44%,19.94,12.54
2023-10-17T07,11.03%,45.15%,40.21%,0.26%,3.35%,19.87,12.50
2023-10-17T08,10.98%,45.93%,39.63%,0.34%,3.13%,20.07,12.65
2023-10-17T09,9.80%,48.07%,38.43%,0.34%,3.36%,19.11,11.98
2023-10-17T10,8.59%,50.21%,35.81%,0.31%,5.07%,18.05,11.24
2023-10-17T11,9.12%,50.47%,34.04%,0.41%,5.95%,18.86,11.80
2023-10-17T12,9.64%,49.45%,33.67%,0.39%,6.84%,19.25,12.07
2023-10-17T13,9.52%,48.93%,33.90%,0.39%,7.25%,19.02,11.93
2023-10-17T14,9.28%,48.53%,34.22%,0.39%,7.58%,18.69,11.71
2023-10-17T15,9.43%,48.63%,34.18%,0.42%,7.34%,18.92,11.87
2023-10-17T16,9.48%,48.69%,33.95%,0.58%,7.30%,19.28,12.18
2023-10-17T17,9.78%,48.89%,34.19%,0.49%,6.65%,19.49,12.28
2023-10-17T18,9.87%,48.83%,34.77%,0.48%,6.05%,19.56,12.32
2023-10-17T19,9.97%,49.15%,35.01%,0.47%,5.40%,19.70,12.40
2023-10-17T20,9.79%,48.98%,35.39%,0.48%,5.35%,19.51,12.28
2023-10-17T21,9.46%,48.32%,35.33%,0.50%,6.39%,19.05,12.00
2023-10-17T22,9.46%,49.77%,34.35%,0.50%,5.92%,19.30,12.14
2023-10-17T23,9.75%,49.49%,33.59%,0.56%,6.60%,19.68,12.42
2023-10-18T00,10.21%,49.57%,33.81%,0.54%,5.87%,20.17,12.74
2023-10-18T01,10.50%,48.70%,35.29%,0.53%,4.97%,20.34,12.86
