period,Coal_percentage,Natural_Gas_percentage,Nuclear_percentage,Oil_percentage,Renewable_percentage,internal_health_cost,external_health_cost
2023-10-03T01,13.46%,46.83%,7.85%,0.00%,31.86%,15.71,10.05
2023-10-03T02,14.18%,46.43%,8.05%,0.00%,31.34%,16.14,10.35
2023-10-03T03,13.48%,45.19%,8.46%,0.00%,32.87%,15.49,9.92
2023-10-03T04,13.52%,41.60%,9.03%,0.00%,35.85%,15.00,9.65
2023-10-03T05,13.87%,39.38%,9.68%,0.00%,37.07%,14.92,9.64
2023-10-03T06,11.88%,39.98%,10.28%,0.00%,37.86%,13.67,8.76
2023-10-03T07,11.00%,41.70%,10.79%,0.00%,36.51%,13.33,8.49
2023-10-03T08,10.82%,42.04%,11.17%,0.00%,35.97%,13.26,8.43
2023-10-03T09,11.02%,43.74%,11.33%,0.00%,33.90%,13.64,8.66
2023-10-03T10,11.42%,45.37%,11.30%,0.00%,31.91%,14.14,8.98
2023-10-03T11,14.39%,47.68%,10.98%,0.00%,26.95%,16.45,10.55
2023-10-03T12,18.51%,48.11%,10.47%,0.00%,22.92%,19.27,12.50
2023-10-03T13,21.01%,47.73%,10.27%,0.00%,20.99%,20.88,13.64
2023-10-03T14,19.76%,45.83%,10.17%,0.00%,24.23%,19.78,12.91
2023-10-03T15,17.65%,42.45%,9.76%,0.00%,30.13%,17.88,11.65
2023-10-03T16,16.44%,40.56%,9.22%,0.00%,33.77%,16.80,10.94
2023-10-03T17,16.61%,41.24%,8.77%,0.00%,33.38%,17.01,11.07
2023-10-03T18,15.03%,42.88%,8.39%,0.00%,33.69%,16.19,10.46
2023-10-03T19,15.80%,43.16%,8.05%,0.00%,32.98%,16.75,10.84
2023-10-03T20,15.91%,44.54%,7.80%,0.00%,31.75%,17.02,11.00
2023-10-03T21,15.65%,46.58%,7.66%,0.00%,30.11%,17.14,11.05
2023-10-03T22,16.31%,49.72%,7.56%,0.00%,26.41%,18.03,11.61
2023-10-03T23,16.59%,49.20%,7.56%,0.00%,26.66%,18.14,11.70
2023-10-04T00,17.10%,51.68%,7.76%,0.00%,23.46%,18.84,12.13
2023-10-04T01,18.07%,53.16%,7.89%,0.00%,20.87%,19.70,12.71
2023-10-04T02,18.38%,52.17%,8.04%,0.00%,21.41%,19.76,12.77
2023-10-04T03,18.61%,50.65%,8.34%,0.00%,22.40%,19.70,12.76
2023-10-04T04,19.46%,49.18%,8.81%,0.00%,22.55%,20.06,13.04
2023-10-04T05,19.15%,48.09%,9.39%,0.00%,23.37%,19.69,12.80
2023-10-04T06,17.47%,48.21%,9.97%,0.00%,24.35%,18.59,12.03
2023-10-04T07,14.62%,47.71%,10.28%,0.00%,27.39%,16.61,10.66
2023-10-04T08,13.07%,47.86%,10.52%,0.00%,28.54%,15.60,9.95
2023-10-04T09,11.85%,46.87%,10.68%,0.00%,30.60%,14.64,9.30
2023-10-04T10,12.21%,48.39%,10.58%,0.00%,28.82%,15.10,9.59
2023-10-04T11,13.01%,49.61%,10.25%,0.00%,27.13%,15.81,10.06
2023-10-04T12,15.57%,49.53%,9.74%,0.00%,25.17%,17.50,11.25
2023-10-04T13,17.79%,49.63%,9.61%,0.00%,22.98%,19.00,12.29
2023-10-04T14,17.39%,48.99%,9.45%,0.00%,24.17%,18.65,12.05
2023-10-04T15,15.83%,46.39%,8.96%,0.00%,28.81%,17.23,11.12
2023-10-04T16,14.50%,43.13%,8.47%,0.00%,33.90%,15.88,10.24
2023-10-04T17,14.93%,43.52%,8.09%,0.00%,33.46%,16.22,10.47
2023-10-04T18,16.15%,45.00%,7.75%,0.00%,31.10%,17.24,11.15
2023-10-04T19,17.08%,48.64%,7.43%,0.00%,26.85%,18.39,11.88
2023-10-04T20,16.89%,51.25%,7.28%,0.00%,24.58%,18.64,12.00
2023-10-04T21,16.73%,51.18%,7.13%,0.00%,24.96%,18.52,11.92
2023-10-04T22,16.51%,51.09%,7.00%,0.00%,25.40%,18.36,11.81
2023-10-04T23,15.89%,49.77%,7.02%,0.00%,27.32%,17.75,11.42
2023-10-05T00,16.04%,50.63%,7.24%,0.00%,26.10%,17.98,11.55
2023-10-05T01,17.22%,52.05%,7.37%,0.00%,23.36%,18.97,12.22
2023-10-05T02,17.51%,51.99%,7.68%,0.00%,22.82%,19.16,12.35
2023-10-05T03,18.18%,51.58%,8.12%,0.00%,22.12%,19.55,12.63
2023-10-05T04,19.41%,51.31%,8.68%,0.00%,20.60%,20.33,13.19
2023-10-05T05,20.62%,52.57%,9.24%,0.00%,17.57%,21.32,13.85
2023-10-05T06,21.16%,52.26%,9.75%,0.00%,16.83%,21.64,14.08
2023-10-05T07,20.61%,53.74%,10.22%,0.00%,15.43%,21.48,13.94
2023-10-05T08,20.47%,53.64%,10.59%,0.00%,15.30%,21.37,13.87
2023-10-05T09,21.17%,54.59%,10.83%,0.00%,13.41%,21.97,14.27
2023-10-05T10,21.11%,54.61%,10.84%,0.00%,13.44%,21.94,14.24
2023-10-05T11,21.41%,54.72%,10.63%,0.00%,13.23%,22.15,14.39
2023-10-05T12,21.02%,56.34%,10.29%,0.00%,12.35%,22.12,14.34
2023-10-05T13,20.76%,57.00%,10.27%,0.00%,11.97%,22.04,14.27
2023-10-05T14,20.61%,55.69%,10.23%,0.00%,13.47%,21.76,14.10
2023-10-05T15,19.61%,52.66%,10.07%,0.00%,17.66%,20.66,13.39
2023-10-05T16,17.10%,49.47%,9.85%,0.00%,23.58%,18.52,11.96
2023-10-05T17,14.10%,46.35%,9.68%,0.00%,29.87%,16.07,10.30
2023-10-05T18,12.43%,44.94%,9.49%,0.00%,33.15%,14.75,9.41
2023-10-05T19,11.50%,42.96%,9.29%,0.00%,36.25%,13.85,8.82
2023-10-05T20,11.36%,42.38%,9.17%,0.00%,37.10%,13.67,8.71
2023-10-05T21,11.50%,43.52%,9.14%,0.00%,35.84%,13.93,8.86
2023-10-05T22,12.15%,44.89%,9.04%,0.00%,33.92%,14.55,9.28
2023-10-05T23,13.47%,46.73%,9.07%,0.00%,30.73%,15.70,10.04
2023-10-06T00,17.21%,53.14%,9.22%,0.00%,20.43%,19.12,12.30
2023-10-06T01,19.71%,59.83%,9.26%,0.00%,11.20%,21.75,14.01
2023-10-06T02,20.21%,60.26%,9.33%,0.00%,10.21%,22.14,14.27
2023-10-06T03,20.73%,58.51%,9.66%,0.00%,11.10%,22.25,14.38
2023-10-06T04,21.26%,56.73%,10.16%,0.00%,11.85%,22.34,14.48
2023-10-06T05,21.43%,54.93%,10.79%,0.00%,12.85%,22.20,14.42
2023-10-06T06,21.17%,54.82%,11.39%,0.00%,12.62%,22.01,14.29
2023-10-06T07,19.74%,55.66%,11.94%,0.00%,12.66%,21.17,13.69
2023-10-06T08,18.43%,56.79%,12.27%,0.00%,12.51%,20.46,13.17
2023-10-06T09,17.19%,57.30%,12.52%,0.00%,12.99%,19.70,12.63
2023-10-06T10,16.09%,57.31%,12.50%,0.00%,14.10%,18.97,12.11
2023-10-06T11,16.96%,56.80%,12.14%,0.00%,14.10%,19.48,12.48
2023-10-06T12,19.23%,56.59%,11.53%,0.00%,12.65%,20.97,13.53
2023-10-06T13,19.78%,57.56%,11.23%,0.00%,11.43%,21.47,13.86
2023-10-06T14,17.55%,53.17%,10.93%,0.00%,18.34%,19.36,12.47
2023-10-06T15,13.66%,47.87%,10.51%,0.00%,27.96%,15.99,10.22
2023-10-06T16,13.69%,45.68%,10.07%,0.00%,30.55%,15.70,10.06
2023-10-06T17,15.28%,44.88%,9.62%,0.00%,30.22%,16.65,10.74
2023-10-06T18,16.83%,44.51%,9.24%,0.00%,29.42%,17.63,11.43
2023-10-06T19,17.81%,45.72%,8.91%,0.00%,27.56%,18.46,11.99
2023-10-06T20,17.57%,46.20%,8.61%,0.00%,27.61%,18.37,11.91
2023-10-06T21,17.16%,46.39%,8.43%,0.00%,28.01%,18.12,11.74
2023-10-06T22,17.19%,46.59%,8.43%,0.00%,27.79%,18.17,11.77
2023-10-06T23,18.05%,49.57%,8.59%,0.00%,23.79%,19.17,12.41
2023-10-07T00,18.83%,54.37%,9.06%,0.00%,17.74%,20.38,13.16
2023-10-07T01,19.42%,55.78%,9.31%,0.00%,15.49%,20.98,13.55
2023-10-07T02,18.21%,52.99%,9.62%,0.00%,19.18%,19.77,12.76
2023-10-07T03,17.41%,49.75%,9.97%,0.00%,22.88%,18.76,12.12
2023-10-07T04,16.93%,44.69%,10.50%,0.00%,27.87%,17.72,11.50
2023-10-07T05,16.79%,39.38%,11.11%,0.00%,32.72%,16.87,11.00
2023-10-07T06,16.08%,36.69%,11.69%,0.00%,35.53%,16.01,10.46
2023-10-07T07,15.21%,36.98%,12.25%,0.00%,35.56%,15.46,10.07
2023-10-07T08,14.33%,37.41%,12.59%,0.00%,35.67%,14.94,9.69
2023-10-07T09,12.80%,38.01%,12.96%,0.00%,36.24%,14.00,9.03
2023-10-07T10,12.51%,39.94%,13.05%,0.00%,34.50%,14.09,9.05
2023-10-07T11,13.10%,41.39%,13.09%,0.00%,32.42%,14.69,9.44
2023-10-07T12,13.85%,43.35%,12.88%,0.00%,29.92%,15.47,9.95
2023-10-07T13,14.96%,44.93%,12.69%,0.00%,27.41%,16.44,10.60
2023-10-07T14,14.08%,42.21%,12.40%,0.00%,31.31%,15.46,9.96
2023-10-07T15,10.89%,34.64%,11.98%,0.00%,42.49%,12.25,7.87
2023-10-07T16,10.65%,33.08%,11.65%,0.00%,44.62%,11.86,7.63
2023-10-07T17,11.52%,32.98%,11.60%,0.00%,43.90%,12.43,8.03
2023-10-07T18,11.83%,35.23%,11.43%,0.00%,41.51%,12.96,8.35
2023-10-07T19,11.83%,36.57%,11.27%,0.00%,40.33%,13.15,8.46
2023-10-07T20,12.68%,37.87%,11.11%,0.00%,38.34%,13.90,8.96
2023-10-07T21,13.63%,39.30%,10.91%,0.00%,36.15%,14.75,9.52
2023-10-07T22,14.34%,40.18%,10.76%,0.00%,34.72%,15.34,9.92
2023-10-07T23,17.77%,43.10%,10.76%,0.00%,28.37%,18.05,11.76
2023-10-08T00,21.66%,51.19%,10.95%,0.00%,16.20%,21.81,14.22
2023-10-08T01,22.47%,55.51%,11.06%,0.00%,10.96%,22.97,14.95
2023-10-08T02,22.34%,53.65%,11.22%,0.00%,12.79%,22.62,14.74
2023-10-08T03,22.38%,52.09%,11.55%,0.00%,13.99%,22.42,14.63
2023-10-08T04,23.17%,48.53%,11.93%,0.00%,16.37%,22.44,14.72
2023-10-08T05,24.08%,44.34%,12.50%,0.00%,19.09%,22.45,14.80
2023-10-08T06,21.07%,43.76%,13.10%,0.00%,22.08%,20.35,13.35
2023-10-08T07,17.04%,44.42%,13.65%,0.00%,24.89%,17.75,11.52
2023-10-08T08,15.89%,44.57%,14.01%,0.00%,25.53%,17.01,11.00
2023-10-08T09,15.35%,44.78%,14.29%,0.00%,25.59%,16.68,10.76
2023-10-08T10,14.76%,45.59%,14.43%,0.00%,25.22%,16.40,10.55
2023-10-08T11,15.21%,46.34%,14.44%,0.00%,24.01%,16.81,10.83
2023-10-08T12,16.46%,47.21%,14.21%,0.00%,22.12%,17.77,11.48
2023-10-08T13,16.73%,45.74%,14.06%,0.00%,23.47%,17.74,11.49
2023-10-08T14,13.86%,36.95%,13.51%,0.00%,35.69%,14.56,9.44
2023-10-08T15,10.92%,30.84%,13.05%,0.00%,45.20%,11.72,7.57
2023-10-08T16,10.57%,29.24%,12.59%,0.00%,47.60%,11.26,7.28
2023-10-08T17,10.18%,28.56%,12.27%,0.00%,48.99%,10.90,7.05
2023-10-08T18,10.94%,30.07%,11.95%,0.00%,47.04%,11.62,7.52
2023-10-08T19,11.31%,33.64%,11.58%,0.00%,43.47%,12.38,7.98
2023-10-08T20,11.97%,36.35%,11.23%,0.00%,40.46%,13.21,8.51
2023-10-08T21,12.08%,38.06%,10.86%,0.00%,38.99%,13.53,8.70
2023-10-08T22,13.67%,38.62%,10.59%,0.00%,37.11%,14.68,9.49
2023-10-08T23,15.06%,40.53%,10.47%,0.00%,33.94%,15.88,10.29
2023-10-09T00,20.10%,47.87%,10.59%,0.00%,21.43%,20.30,13.23
2023-10-09T01,21.32%,51.65%,10.68%,0.00%,16.35%,21.65,14.10
2023-10-09T02,19.31%,45.28%,10.85%,0.00%,24.56%,19.39,12.65
2023-10-09T03,16.42%,39.45%,11.21%,0.00%,32.92%,16.63,10.83
2023-10-09T04,15.36%,34.36%,11.77%,0.00%,38.51%,15.19,9.93
2023-10-09T05,14.07%,32.43%,12.49%,0.00%,41.01%,14.05,9.18
2023-10-09T06,12.75%,31.14%,13.21%,0.00%,42.89%,12.99,8.46
2023-10-09T07,11.36%,31.45%,13.67%,0.00%,43.53%,12.10,7.83
2023-10-09T08,11.09%,32.00%,13.97%,0.00%,42.94%,12.00,7.75
2023-10-09T09,11.59%,33.28%,14.11%,0.00%,41.02%,12.52,8.08
2023-10-09T10,12.44%,35.88%,13.91%,0.00%,37.78%,13.46,8.69
2023-10-09T11,13.93%,38.86%,13.40%,0.00%,33.81%,14.88,9.63
2023-10-09T12,16.00%,43.07%,12.74%,0.00%,28.19%,16.87,10.93
2023-10-09T13,18.01%,45.33%,12.41%,0.00%,24.25%,18.53,12.05
2023-10-09T14,17.06%,42.51%,12.12%,0.00%,28.31%,17.50,11.38
2023-10-09T15,13.88%,40.14%,11.65%,0.00%,34.33%,15.03,9.70
2023-10-09T16,14.08%,42.01%,11.20%,0.00%,32.71%,15.43,9.95
2023-10-09T17,13.98%,44.61%,10.88%,0.00%,30.53%,15.74,10.11
2023-10-09T18,15.33%,44.84%,10.43%,0.00%,29.40%,16.67,10.76
2023-10-09T19,16.33%,45.30%,9.93%,0.00%,28.44%,17.41,11.26
2023-10-09T20,16.33%,45.82%,9.51%,0.00%,28.34%,17.48,11.30
2023-10-09T21,16.56%,47.18%,9.14%,0.00%,27.12%,17.83,11.52
2023-10-09T22,16.63%,49.00%,8.88%,0.00%,25.49%,18.14,11.70
2023-10-09T23,17.20%,52.25%,8.83%,0.00%,21.71%,18.99,12.23
2023-10-10T00,17.89%,59.50%,9.19%,0.00%,13.42%,20.49,13.13
2023-10-10T01,18.23%,59.31%,9.23%,0.00%,13.24%,20.69,13.27
2023-10-10T02,17.66%,53.19%,9.43%,0.00%,19.72%,19.43,12.52
2023-10-10T03,17.55%,47.88%,9.64%,0.00%,24.93%,18.59,12.04
2023-10-10T04,17.55%,40.87%,10.04%,0.00%,31.53%,17.59,11.48
2023-10-10T05,16.66%,36.82%,10.65%,0.00%,35.87%,16.41,10.73
2023-10-10T06,13.81%,36.68%,11.30%,0.00%,38.22%,14.49,9.39
2023-10-10T07,12.19%,37.26%,11.77%,0.00%,38.77%,13.49,8.69
2023-10-10T08,11.91%,37.49%,12.11%,0.00%,38.49%,13.34,8.57
2023-10-10T09,11.09%,36.94%,12.30%,0.00%,39.68%,12.71,8.14
2023-10-10T10,11.64%,39.00%,12.23%,0.00%,37.12%,13.37,8.57
2023-10-10T11,14.27%,40.60%,11.84%,0.00%,33.29%,15.36,9.92
2023-10-10T12,16.29%,44.06%,11.19%,0.00%,28.45%,17.21,11.15
2023-10-10T13,17.40%,46.33%,10.91%,0.00%,25.36%,18.27,11.85
2023-10-10T14,16.56%,43.96%,10.83%,0.00%,28.65%,17.37,11.26
2023-10-10T15,15.80%,42.35%,10.47%,0.00%,31.38%,16.63,10.78
2023-10-10T16,15.95%,42.95%,10.10%,0.00%,31.01%,16.81,10.89
2023-10-10T17,16.04%,43.35%,9.77%,0.00%,30.83%,16.94,10.97
2023-10-10T18,15.48%,42.19%,9.47%,0.00%,32.86%,16.39,10.62
2023-10-10T19,15.11%,41.45%,9.18%,0.00%,34.26%,16.04,10.38
2023-10-10T20,15.61%,42.86%,8.97%,0.00%,32.57%,16.58,10.73
2023-10-10T21,15.86%,43.08%,8.89%,0.00%,32.17%,16.78,10.86
2023-10-10T22,15.96%,42.89%,8.92%,0.00%,32.23%,16.81,10.89
2023-10-10T23,15.88%,42.79%,9.04%,0.00%,32.29%,16.75,10.85
2023-10-11T00,16.03%,45.27%,9.17%,0.00%,29.53%,17.20,11.12
2023-10-11T01,16.36%,47.27%,9.12%,0.00%,27.25%,17.71,11.44
2023-10-11T02,16.80%,44.23%,9.24%,0.00%,29.73%,17.57,11.39
2023-10-11T03,16.95%,40.67%,9.55%,0.00%,32.84%,17.16,11.18
2023-10-11T04,18.05%,37.02%,10.07%,0.00%,34.86%,17.37,11.40
2023-10-11T05,17.90%,35.82%,10.72%,0.00%,35.56%,17.10,11.23
2023-10-11T06,15.03%,37.95%,11.31%,0.00%,35.71%,15.49,10.07
2023-10-11T07,12.73%,37.25%,11.81%,0.00%,38.21%,13.85,8.94
2023-10-11T08,11.14%,35.80%,12.11%,0.00%,40.95%,12.58,8.08
2023-10-11T09,10.70%,35.24%,12.24%,0.00%,41.82%,12.20,7.83
2023-10-11T10,11.49%,36.80%,12.16%,0.00%,39.55%,12.96,8.32
2023-10-11T11,12.98%,38.15%,11.74%,0.00%,37.13%,14.15,9.13
2023-10-11T12,14.81%,39.61%,11.06%,0.00%,34.52%,15.58,10.10
2023-10-11T13,16.32%,40.39%,10.73%,0.00%,32.56%,16.70,10.86
2023-10-11T14,15.15%,39.07%,10.65%,0.00%,35.13%,15.73,10.21
2023-10-11T15,12.85%,35.01%,10.43%,0.00%,41.71%,13.61,8.81
2023-10-11T16,12.15%,33.48%,10.19%,0.00%,44.18%,12.92,8.36
2023-10-11T17,12.22%,36.38%,10.06%,0.00%,41.34%,13.38,8.63
2023-10-11T18,12.72%,37.96%,9.98%,0.00%,39.35%,13.94,8.99
2023-10-11T19,13.03%,38.00%,9.92%,0.00%,39.05%,14.16,9.14
2023-10-11T20,12.31%,36.48%,9.85%,0.00%,41.36%,13.46,8.68
2023-10-11T21,11.74%,34.59%,9.71%,0.00%,43.96%,12.80,8.26
2023-10-11T22,11.24%,33.22%,9.61%,0.00%,45.93%,12.27,7.92
2023-10-11T23,11.19%,33.54%,9.61%,0.00%,45.66%,12.28,7.92
2023-10-12T00,12.70%,38.05%,9.67%,0.00%,39.58%,13.94,8.98
2023-10-12T01,14.23%,38.93%,9.59%,0.00%,37.25%,15.09,9.77
2023-10-12T02,13.53%,35.18%,9.69%,0.00%,41.59%,14.09,9.14
2023-10-12T03,12.39%,33.37%,10.03%,0.00%,44.20%,13.07,8.47
2023-10-12T04,12.34%,30.41%,10.52%,0.00%,46.72%,12.61,8.20
2023-10-12T05,11.79%,27.90%,11.18%,0.00%,49.14%,11.88,7.75
2023-10-12T06,11.16%,25.86%,11.78%,0.00%,51.20%,11.16,7.29
2023-10-12T07,10.23%,26.05%,12.16%,0.00%,51.56%,10.57,6.87
2023-10-12T08,10.05%,26.50%,12.47%,0.00%,50.97%,10.52,6.82
2023-10-12T09,10.14%,26.22%,12.56%,0.00%,51.09%,10.53,6.84
2023-10-12T10,10.43%,26.05%,12.46%,0.00%,51.06%,10.70,6.96
2023-10-12T11,10.90%,26.82%,12.01%,0.00%,50.27%,11.13,7.24
2023-10-12T12,11.55%,30.45%,11.33%,0.00%,46.67%,12.08,7.84
2023-10-12T13,13.91%,31.34%,11.16%,0.00%,43.60%,13.79,9.01
2023-10-12T14,13.45%,30.73%,11.30%,0.00%,44.53%,13.39,8.75
2023-10-12T15,12.20%,27.45%,11.00%,0.00%,49.35%,12.09,7.90
2023-10-12T16,12.33%,27.56%,10.73%,0.00%,49.38%,12.19,7.97
2023-10-12T17,11.39%,27.91%,10.43%,0.00%,50.27%,11.61,7.56
2023-10-12T18,10.82%,28.97%,10.11%,0.00%,50.10%,11.38,7.38
2023-10-12T19,10.63%,30.25%,9.75%,0.00%,49.38%,11.44,7.39
2023-10-12T20,10.34%,31.36%,9.38%,0.00%,48.92%,11.41,7.35
2023-10-12T21,10.14%,32.72%,9.12%,0.00%,48.02%,11.47,7.36
2023-10-12T22,10.01%,34.02%,8.91%,0.00%,47.06%,11.57,7.41
2023-10-12T23,10.26%,35.75%,8.86%,0.00%,45.13%,11.98,7.66
2023-10-13T00,12.68%,40.84%,9.04%,0.00%,37.44%,14.33,9.20
2023-10-13T01,14.00%,43.86%,9.16%,0.00%,32.97%,15.65,10.06
2023-10-13T02,13.37%,42.43%,9.35%,0.00%,34.86%,15.02,9.65
2023-10-13T03,13.71%,39.85%,9.70%,0.00%,36.73%,14.88,9.60
2023-10-13T04,13.97%,36.20%,10.25%,0.00%,39.57%,14.53,9.43
2023-10-13T05,14.40%,34.60%,10.86%,0.00%,40.15%,14.58,9.50
2023-10-13T06,14.04%,36.38%,11.46%,0.00%,38.13%,14.60,9.48
2023-10-13T07,14.25%,39.41%,11.92%,0.00%,34.42%,15.17,9.82
2023-10-13T08,14.25%,41.14%,12.17%,0.00%,32.44%,15.42,9.96
2023-10-13T09,13.98%,41.83%,12.37%,0.00%,31.82%,15.34,9.89
2023-10-13T10,14.06%,42.78%,12.39%,0.00%,30.77%,15.53,10.00
2023-10-13T11,14.26%,43.19%,12.01%,0.00%,30.55%,15.72,10.12
2023-10-13T12,12.59%,44.01%,11.24%,0.00%,32.16%,14.73,9.41
2023-10-13T13,12.14%,41.63%,10.89%,0.00%,35.34%,14.08,9.01
2023-10-13T14,11.63%,36.83%,10.72%,0.00%,40.82%,13.05,8.39
2023-10-13T15,9.93%,33.23%,10.17%,0.00%,46.66%,11.40,7.30
2023-10-13T16,10.74%,34.00%,9.81%,0.00%,45.45%,12.05,7.74
2023-10-13T17,11.60%,34.77%,9.45%,0.00%,44.17%,12.74,8.21
2023-10-13T18,12.05%,37.74%,9.12%,0.00%,41.09%,13.46,8.66
2023-10-13T19,11.88%,37.75%,8.77%,0.00%,41.60%,13.35,8.58
2023-10-13T20,12.03%,40.49%,8.51%,0.00%,38.96%,13.85,8.87
2023-10-13T21,12.08%,42.82%,8.32%,0.00%,36.78%,14.21,9.08
2023-10-13T22,12.27%,45.48%,8.24%,0.00%,34.01%,14.72,9.38
2023-10-13T23,13.94%,48.38%,8.35%,0.00%,29.33%,16.25,10.39
2023-10-14T00,17.39%,55.20%,8.77%,0.00%,18.65%,19.53,12.55
2023-10-14T01,18.28%,59.02%,9.12%,0.00%,13.58%,20.68,13.27
2023-10-14T02,18.24%,57.11%,9.41%,0.00%,15.24%,20.38,13.10
2023-10-14T03,18.33%,53.64%,9.80%,0.00%,18.22%,19.94,12.87
2023-10-14T04,19.47%,49.88%,10.26%,0.00%,20.38%,20.16,13.10
2023-10-14T05,19.59%,45.89%,10.81%,0.00%,23.72%,19.67,12.83
2023-10-14T06,17.24%,42.86%,11.41%,0.00%,28.49%,17.67,11.49
2023-10-14T07,15.00%,39.27%,12.06%,0.00%,33.68%,15.66,10.16
2023-10-14T08,13.61%,37.02%,12.49%,0.00%,36.88%,14.40,9.33
2023-10-14T09,12.98%,35.41%,12.94%,0.00%,38.67%,13.75,8.90
2023-10-14T10,12.36%,34.17%,13.15%,0.00%,40.32%,13.16,8.52
2023-10-14T11,12.44%,31.78%,13.17%,0.00%,42.60%,12.87,8.36
